STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,median_household_income,population,state,county,tract,county_name,ST,STATE,ST_ABBR,COUNTY,STCNTY,LOCATION,AREA_SQMI,svi_theme1_pctile,svi_theme2_pctile,svi_theme3_pctile,svi_theme4_pctile,svi_overall_pctile,svi_theme1_score,svi_theme2_score,svi_theme3_score,svi_theme4_score,svi_overall_score,EP_POV150,EP_UNEMP,EP_HBURD,EP_NOHSDP,EP_UNINSUR,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,F_THEME1,F_THEME2,F_THEME3,F_THEME4,F_TOTAL,State Name,State Name Abbreviation,County Name,County FIPS Code,pop_2020,area_sqmi,nri_value,nri_score,nri_rating,eal_total,eal_score,eal_rating,social_vuln_score,social_vuln_rating,resilience_score,resilience_rating,coastal_flood_eal_total,coastal_flood_eal_score,coastal_flood_risk_score,coastal_flood_risk_value,coastal_flood_risk_rating,inland_flood_eal_total,inland_flood_eal_score,inland_flood_risk_score,inland_flood_risk_value,inland_flood_risk_rating,hurricane_eal_total,hurricane_eal_score,hurricane_risk_score,hurricane_risk_value,hurricane_risk_rating,in_floodplain
12,011,060303,12011060303,603.03,Census Tract 603.03,G5020,S,1091219,0,+26.1580017,-080.2229792,38319,6883,12,011,060303,Broward,12.0,Florida,FL,Broward County,12011.0,Census Tract 603.03; Broward County; Florida,0.421321838338,0.943,0.8325,0.9215,0.9621,0.9742,4.1896,3.045,0.9215,3.692,11.8481,52.1,6.4,66.1,14.9,17.7,9.9,31.1,9.0,19.2,9.2,93.5,58.9,0.0,12.9,18.4,3.5,2.0,2.0,1.0,3.0,8.0,Florida,FL,Broward,011,8194.0,0.42557541,1777513.90598495,58.2010393255087,Relatively Moderate,1162541.19352207,40.9716513610635,Relatively Low,84.64135521,Very High,34.8134107333254,Relatively Low,0.0,0.0,0.0,0.0,No Rating,449244.11507946,37.7093266317495,53.101922871107,686889.777485108,Relatively Moderate,475809.540004296,89.4529789031874,92.2100379586672,727508.04760355,Relatively High,True
12,011,080402,12011080402,804.02,Census Tract 804.02,G5020,S,1861864,262789,+26.0498707,-080.1813909,44917,3221,12,011,080402,Broward,12.0,Florida,FL,Broward County,12011.0,Census Tract 804.02; Broward County; Florida,0.718869414128,0.6176,0.5882,0.6087,0.8298,0.7284,2.8398,2.6215,0.6087,3.117,9.187,14.9,10.3,24.2,6.3,21.9,31.1,16.3,13.8,0.9,8.8,51.7,4.4,53.7,6.4,13.8,0.0,1.0,0.0,0.0,1.0,2.0,Florida,FL,Broward,011,2527.0,0.82861467,1113280.61286275,33.851806928044,Relatively Low,960662.90348278,31.3162035840947,Relatively Low,51.77812,Relatively Moderate,34.8134107333254,Relatively Low,5979.51043,84.6555932922946,84.571490976602,6929.45778586414,Relatively Low,440760.067983698,36.7851187260728,37.6024163723497,510782.33252411,Relatively Low,436207.077096808,88.7617570057209,89.5669900182764,505506.021274306,Relatively Moderate,True
12,011,090200,12011090200,902,Census Tract 902,G5020,S,3345375,921593,+26.0275713,-080.1256060,100586,3937,12,011,090200,Broward,12.0,Florida,FL,Broward County,12011.0,Census Tract 902; Broward County; Florida,1.29165597825,0.4367,0.4886,0.411,0.1832,0.3335,2.2599,2.4708,0.411,1.4264,6.5681,23.1,8.2,20.7,4.8,8.6,29.3,17.8,11.9,1.0,6.0,32.9,13.1,0.0,0.0,1.4,0.4,0.0,0.0,0.0,0.0,0.0,Florida,FL,Broward,011,3910.0,1.66411752,2391221.38647681,72.5684658651731,Relatively Moderate,2536285.1731337,80.5564036921343,Relatively Moderate,25.39596043,Relatively Low,34.8134107333254,Relatively Low,1198099.5756,99.6073020590108,99.4648756381904,1129573.81869002,Very High,555344.514170377,48.4475186133358,38.8415206973232,523581.37531752,Relatively Low,676191.238259673,91.9408236483772,91.2554477716857,637516.225463314,Relatively High,True
12,099,007757,12099007757,77.57,Census Tract 77.57,G5020,S,4188780,0,+26.5634743,-080.1886423,115208,4531,12,099,007757,Palm Beach,12.0,Florida,FL,Palm Beach County,12099.0,Census Tract 77.57; Palm Beach County; Florida,1.61729633556,0.1103,0.2515,0.2183,0.2915,0.1355,1.1187,2.0937,0.2183,1.7261,5.1568,7.1,4.9,21.8,2.7,3.2,50.9,13.3,12.2,0.7,1.4,19.2,5.6,0.0,0.0,4.6,0.9,0.0,1.0,0.0,0.0,1.0,Florida,FL,Palm Beach,099,4674.0,1.6336242,3797426.86209308,88.5507711700142,Relatively High,2515545.84583763,80.2510745238039,Relatively Moderate,81.14790025,Very High,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,1396521.6696,88.046363059868,93.7010214881143,2108166.26952321,Relatively High,1004605.6256843,94.3718746104085,96.2491213271475,1516536.2201988,Relatively High,False
12,099,007758,12099007758,77.58,Census Tract 77.58,G5020,S,4271306,41021,+26.6489952,-080.2672083,93350,5136,12,099,007758,Palm Beach,12.0,Florida,FL,Palm Beach County,12099.0,Census Tract 77.58; Palm Beach County; Florida,1.649159789212,0.4594,0.616,0.626,0.4811,0.5284,2.349,2.6704,0.626,2.1921,7.8375,12.9,6.3,32.6,7.3,8.6,16.0,22.0,10.4,5.8,7.2,53.8,15.9,0.0,9.3,1.3,0.1,0.0,0.0,0.0,1.0,1.0,Florida,FL,Palm Beach,099,5649.0,1.68180753,1827610.08404768,59.5638162510554,Relatively Moderate,1879749.28200363,67.3567888766235,Relatively Moderate,28.18752591,Relatively Low,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,845002.420647579,69.7594945627921,62.3963944680294,821564.322330314,Relatively Moderate,909151.024943848,93.8108628499398,93.4078447912273,883933.616582407,Relatively High,True
12,011,070211,12011070211,702.11,Census Tract 702.11,G5020,S,3538115,57327,+26.0799555,-080.2610787,107096,5787,12,011,070211,Broward,12.0,Florida,FL,Broward County,12011.0,Census Tract 702.11; Broward County; Florida,1.36607327773,0.1513,0.1838,0.589,0.7022,0.3396,1.308,1.9649,0.589,2.7351,6.597,15.0,2.2,26.8,1.5,6.8,13.0,17.7,5.6,7.1,3.1,49.3,39.1,0.0,2.3,4.7,1.8,0.0,0.0,0.0,0.0,0.0,Florida,FL,Broward,011,6105.0,1.40222238,2168683.94304686,68.0615509019776,Relatively Moderate,2650811.04985873,82.1734739413298,Relatively Moderate,9.209856068,Very Low,34.8134107333254,Relatively Low,0.0,0.0,0.0,0.0,No Rating,1693040.01002951,92.3515043333255,84.1354214976276,1385111.43028567,Relatively High,764965.564321703,92.760870468618,91.1092366090257,625834.322071604,Relatively High,True
12,011,110334,12011110334,1103.34,Census Tract 1103.34,G5020,S,1640351,150696,+25.9965886,-080.3340253,24056,3641,12,011,110334,Broward,12.0,Florida,FL,Broward County,12011.0,Census Tract 1103.34; Broward County; Florida,0.633342801802,0.5655,0.743,0.7234,0.5181,0.6444,2.6819,2.8723,0.7234,2.2807,8.5583,43.3,1.7,54.4,10.0,3.8,64.2,0.9,41.0,0.0,15.8,66.2,93.0,0.0,0.8,23.8,0.0,2.0,2.0,0.0,2.0,6.0,Florida,FL,Broward,011,3580.0,0.69850833,1410008.61784389,45.9859916996658,Relatively Low,775225.344723776,21.7781901026376,Relatively Low,99.90996861,Very High,34.8134107333254,Relatively Low,0.0,0.0,0.0,0.0,No Rating,210983.5064,10.6113629424337,24.6821970913156,383744.628928408,Relatively Low,424964.21573977,88.5456635868737,92.6036833965978,772940.681759897,Relatively High,False
12,011,110341,12011110341,1103.41,Census Tract 1103.41,G5020,S,1879379,4254,+25.9996950,-080.2558028,51835,3799,12,011,110341,Broward,12.0,Florida,FL,Broward County,12011.0,Census Tract 1103.41; Broward County; Florida,0.725631990658,0.7351,0.9132,0.865,0.9229,0.9079,3.249,3.2381,0.865,3.4636,10.8157,19.1,7.2,41.0,11.1,13.4,25.1,16.1,16.7,6.9,10.6,86.9,51.9,0.0,3.5,18.7,14.3,0.0,0.0,0.0,2.0,2.0,Florida,FL,Broward,011,4341.0,0.73461687,1526761.44304139,50.2431831424732,Relatively Low,1027250.19026367,34.5573901402165,Relatively Low,81.78345081,Very High,34.8134107333254,Relatively Low,0.0,0.0,0.0,0.0,No Rating,286114.6759,18.9996946708317,29.0606828154543,425240.958427353,Relatively Low,607957.45769842,91.2592982504744,93.5231266694784,903583.19153503,Relatively High,True
12,011,090401,12011090401,904.01,Census Tract 904.01,G5020,S,2103163,0,+26.0223668,-080.1636681,56094,4560,12,011,090401,Broward,12.0,Florida,FL,Broward County,12011.0,Census Tract 904.01; Broward County; Florida,0.812035440626,0.828,0.7805,0.7463,0.9252,0.9049,3.6059,2.9437,0.7463,3.4809,10.7768,31.5,8.6,44.1,8.8,13.8,12.9,22.5,10.2,12.1,11.7,69.1,50.0,0.8,3.9,6.0,1.1,0.0,0.0,0.0,0.0,0.0,Florida,FL,Broward,011,5049.0,0.82023357,1653072.93282954,54.4183225714388,Relatively Low,1726992.05791659,63.0422528595251,Relatively Moderate,27.08286442,Relatively Low,34.8134107333254,Relatively Low,7150.48449,85.4940564635958,84.5168864498867,6844.42775104371,Relatively Low,1101771.25758271,80.6961505037931,74.0989142972661,1054612.98199409,Relatively Moderate,473032.882463601,89.4017259769223,88.7445522283144,452786.016446568,Relatively Moderate,True
12,011,080406,12011080406,804.06,Census Tract 804.06,G5020,S,1918758,0,+26.0588548,-080.1806512,77672,5991,12,011,080406,Broward,12.0,Florida,FL,Broward County,12011.0,Census Tract 804.06; Broward County; Florida,0.740836301316,0.4953,0.6923,0.5823,0.4625,0.5503,2.4526,2.7891,0.5823,2.1499,7.9739,31.2,1.8,40.6,4.1,11.3,15.5,24.5,10.7,3.9,16.4,48.7,0.8,19.2,14.5,0.1,0.0,0.0,0.0,0.0,1.0,1.0,Florida,FL,Broward,011,5716.0,0.74831562,1270013.60456733,40.4754260164342,Relatively Low,1425939.68889589,52.3933109425277,Relatively Low,19.79150625,Very Low,34.8134107333254,Relatively Low,8730.69,86.3749734663553,85.0683921697109,7775.99162405355,Relatively Low,707085.122137297,61.0282546915001,48.5581439596637,629765.572621695,Relatively Moderate,540603.599050604,90.3699907190647,89.1831857162941,481488.754972482,Relatively Moderate,True
12,011,010609,12011010609,106.09,Census Tract 106.09,G5020,S,2880819,263317,+26.3101608,-080.1982180,95491,4852,12,011,010609,Broward,12.0,Florida,FL,Broward County,12011.0,Census Tract 106.09; Broward County; Florida,1.112289977538,0.5746,0.1807,0.6967,0.4986,0.4945,2.7097,1.9543,0.6967,2.2322,7.5929,12.1,8.3,23.0,8.8,19.2,8.6,20.6,5.5,5.5,5.1,62.6,32.0,2.3,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Florida,FL,Broward,011,4932.0,1.22621304,1785313.908076,58.3948723437147,Relatively Moderate,2182212.78862121,74.4451229537074,Relatively Moderate,9.209856068,Very Low,34.8134107333254,Relatively Low,0.0,0.0,0.0,0.0,No Rating,846470.29864144,69.8452215985156,53.5526143674265,692515.049319566,Relatively Moderate,1176526.6192543,95.2168552866701,93.9097427245888,962541.026030498,Relatively High,True
12,011,010610,12011010610,106.10,Census Tract 106.10,G5020,S,2294393,240797,+26.3109595,-080.1779955,61100,7046,12,011,010610,Broward,12.0,Florida,FL,Broward County,12011.0,Census Tract 106.10; Broward County; Florida,0.885869726086,0.4947,0.3822,0.5864,0.8049,0.612,2.4499,2.3173,0.5864,3.0171,8.3707,21.6,1.4,30.4,8.4,16.8,11.3,28.7,10.2,1.5,7.6,49.0,8.3,49.7,6.5,7.4,0.0,0.0,1.0,0.0,1.0,2.0,Florida,FL,Broward,011,6879.0,0.9887241,1601368.34953056,52.7582557406681,Relatively Low,1658970.37054084,60.8755901073349,Relatively Moderate,28.07261743,Relatively Low,34.8134107333254,Relatively Low,0.0,0.0,0.0,0.0,No Rating,574221.476931774,50.2172534466966,41.7906365571451,554283.617783635,Relatively Low,874623.428314175,93.6016955022094,93.1463517503163,844255.148091417,Relatively High,True
12,011,010611,12011010611,106.11,Census Tract 106.11,G5020,S,1808854,182727,+26.2927671,-080.2737680,146775,3771,12,011,010611,Broward,12.0,Florida,FL,Broward County,12011.0,Census Tract 106.11; Broward County; Florida,0.698402147108,0.032,0.085,0.6659,0.0239,0.0185,0.6732,1.6881,0.6659,0.5485,3.5757,3.0,3.7,12.2,1.7,4.3,11.1,27.4,5.3,0.9,2.2,58.4,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Florida,FL,Broward,011,4250.0,0.77671659,2057767.37910837,65.5036685574305,Relatively Moderate,1885988.65790011,67.5164995185194,Relatively Moderate,43.86661138,Relatively Moderate,34.8134107333254,Relatively Low,0.0,0.0,0.0,0.0,No Rating,961071.292178002,75.3963407473519,73.8480016172571,1048607.13014222,Relatively Moderate,791035.7487253,92.9755786732418,93.2644453816955,863084.490257681,Relatively High,True
12,011,010612,12011010612,106.12,Census Tract 106.12,G5020,S,2249721,373761,+26.2953480,-080.2881785,120526,6815,12,011,010612,Broward,12.0,Florida,FL,Broward County,12011.0,Census Tract 106.12; Broward County; Florida,0.868621777542,0.0495,0.2467,0.635,0.2209,0.1219,0.7914,2.0861,0.635,1.5517,5.0642,2.2,3.7,7.1,4.6,3.7,10.8,29.2,5.8,5.6,1.5,54.7,12.7,0.0,6.1,0.9,0.0,0.0,1.0,0.0,0.0,1.0,Florida,FL,Broward,011,6354.0,1.02315798,2543790.12473616,75.2298050967381,Relatively Moderate,2349395.06184385,77.6393357916246,Relatively Moderate,42.85849671,Relatively Moderate,34.8134107333254,Relatively Low,0.0,0.0,0.0,0.0,No Rating,1130594.28122599,81.6379735537967,79.8889324914083,1224142.59499155,Relatively High,993836.059058279,94.3150808272499,94.5480106846619,1076068.64154002,Relatively High,True
12,011,010902,12011010902,109.02,Census Tract 109.02,G5020,S,1386599,49230,+26.2876231,-080.0898555,76753,3487,12,011,010902,Broward,12.0,Florida,FL,Broward County,12011.0,Census Tract 109.02; Broward County; Florida,0.535368647098,0.1852,0.183,0.2831,0.3909,0.1947,1.4161,1.9613,0.2831,1.9893,5.6498,8.9,3.0,29.5,2.7,7.8,32.1,13.9,10.8,0.9,1.8,23.3,44.7,0.0,3.9,3.4,0.0,0.0,0.0,0.0,0.0,0.0,Florida,FL,Broward,011,3051.0,0.55997331,1505714.56682212,49.4678510696491,Relatively Low,1372753.31821601,50.1796744721328,Relatively Low,44.62832435,Relatively Moderate,34.8134107333254,Relatively Low,176905.6417,96.7947357248992,96.5926775329675,194040.253355111,Relatively High,514588.872852466,44.5205157714259,42.7455317327245,564430.587416443,Relatively Low,594942.712824901,91.1069246859027,91.4522704906509,652567.287390932,Relatively High,False
12,011,061100,12011061100,611,Census Tract 611,G5020,S,2766993,129329,+26.0989145,-080.2091510,61067,7592,12,011,061100,Broward,12.0,Florida,FL,Broward County,12011.0,Census Tract 611; Broward County; Florida,1.068341531286,0.9268,0.6391,0.7789,0.4462,0.797,4.0906,2.7113,0.7789,2.1079,9.6887,34.4,6.5,38.6,18.8,34.7,13.1,18.1,11.0,7.5,25.2,74.5,0.0,3.7,3.2,0.0,1.6,1.0,1.0,0.0,0.0,2.0,Florida,FL,Broward,011,7931.0,1.12956519,1470577.30897603,48.15501884818,Relatively Low,1276696.33674751,46.0612537285389,Relatively Low,51.02706865,Relatively Moderate,34.8134107333254,Relatively Low,1691.753,79.9193377202293,79.9246457531329,1948.66508392289,Relatively Low,482828.388505424,41.2898983019001,41.963064702175,556151.413478962,Relatively Low,558975.962781003,90.619329279273,91.3327709827077,643862.869711783,Relatively High,True
12,099,001801,12099001801,18.01,Census Tract 18.01,G5020,S,3173541,0,+26.7468477,-080.0703651,55688,5744,12,099,001801,Palm Beach,12.0,Florida,FL,Palm Beach County,12099.0,Census Tract 18.01; Palm Beach County; Florida,1.225310527182,0.8797,0.8821,0.9024,0.7882,0.913,3.8422,3.158,0.9024,2.9666,10.8692,23.3,8.4,38.5,23.3,17.6,15.8,19.4,16.4,8.2,11.0,91.6,10.0,0.0,4.7,9.9,3.1,0.0,0.0,1.0,0.0,1.0,Florida,FL,Palm Beach,099,5472.0,1.23768099,1649137.7688649,54.2815692150357,Relatively Low,1315128.5502894,47.774620100054,Relatively Low,60.2612095,Relatively High,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,359330.668578871,27.5148554383822,31.6161868407596,450591.523493648,Relatively Low,839338.558944684,93.330193514427,94.4552228314354,1052509.21525179,Relatively High,False
12,099,002100,12099002100,21,Census Tract 21,G5020,S,2295166,131836,+26.7242908,-080.0688499,31292,4838,12,099,002100,Palm Beach,12.0,Florida,FL,Palm Beach County,12099.0,Census Tract 21; Palm Beach County; Florida,0.886168182932,0.9578,0.898,0.876,0.8497,0.9604,4.3053,3.1992,0.876,3.1814,11.5619,48.7,12.0,43.9,29.3,13.6,20.3,24.6,10.5,14.4,4.5,88.2,24.0,0.0,3.5,17.1,3.2,3.0,1.0,0.0,1.0,5.0,Florida,FL,Palm Beach,099,4110.0,0.94653078,1236316.96072854,39.118594888992,Relatively Low,675227.292383161,16.6756699626559,Very Low,97.94349345,Very High,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,168732.919563777,6.66791929915212,16.760015696907,308943.925464979,Relatively Low,426551.452237186,88.5775235140114,92.685224237312,781000.414190864,Relatively High,False
12,099,002300,12099002300,23,Census Tract 23,G5020,S,1617099,466664,+26.7272073,-080.0518083,52083,3478,12,099,002300,Palm Beach,12.0,Florida,FL,Palm Beach County,12099.0,Census Tract 23; Palm Beach County; Florida,0.624365158098,0.873,0.7899,0.7014,0.8142,0.8834,3.8165,2.9571,0.7014,3.0573,10.5323,37.1,3.5,54.5,17.0,19.0,13.5,19.4,15.7,10.1,6.0,63.2,53.7,0.0,3.6,4.7,8.3,1.0,0.0,0.0,2.0,3.0,Florida,FL,Palm Beach,099,4155.0,0.81266757,1710770.77339732,56.1973053642991,Relatively Moderate,1459737.01019642,53.7414566550015,Relatively Low,51.79944323,Relatively Moderate,21.9748844923587,Relatively Low,162552.83343,96.5612396518786,96.5462636852595,190507.354833422,Relatively High,321223.34090722,23.0993259271438,23.8390829201004,376464.732700839,Relatively Low,879216.06675927,93.629399786677,94.3427527063124,1030416.53394177,Relatively High,True
12,099,002400,12099002400,24,Census Tract 24,G5020,S,734323,0,+26.7195051,-080.0590623,39308,2151,12,099,002400,Palm Beach,12.0,Florida,FL,Palm Beach County,12099.0,Census Tract 24; Palm Beach County; Florida,0.283523578946,0.9617,0.5645,0.8953,0.754,0.898,4.3341,2.5888,0.8953,2.875,10.6932,42.9,10.0,59.2,11.7,24.6,5.0,29.9,7.8,15.3,3.3,90.6,3.3,0.0,6.6,13.1,1.1,3.0,2.0,0.0,0.0,5.0,Florida,FL,Palm Beach,099,2158.0,0.28638597,534879.835520885,8.45373574494904,Very Low,393675.669610231,4.97803978673932,Very Low,69.81282947,Relatively High,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,84635.3972,1.66521831035536,2.19518866017386,114992.545458553,Very Low,265519.016467457,84.6836863320913,86.9633066216786,360755.766279364,Relatively Moderate,False
12,099,002600,12099002600,26,Census Tract 26,G5020,S,1044104,0,+26.7094233,-080.0597855,99467,2579,12,099,002600,Palm Beach,12.0,Florida,FL,Palm Beach County,12099.0,Census Tract 26; Palm Beach County; Florida,0.403130642608,0.1036,0.0748,0.4313,0.9335,0.3592,1.0808,1.6499,0.4313,3.5332,6.6952,10.0,1.1,29.6,0.3,7.5,22.9,5.0,9.2,1.5,2.9,34.6,89.9,0.6,1.9,9.5,1.4,0.0,0.0,0.0,1.0,1.0,Florida,FL,Palm Beach,099,3224.0,0.40720056,1770449.40851784,57.9750989975384,Relatively Moderate,1293652.82259192,46.8257509923198,Relatively Low,70.63969674,Relatively High,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,239866.938009465,13.685792798929,18.7316423483524,328273.761789491,Relatively Low,967112.126301848,94.158551620008,95.634753268663,1323556.87869253,Relatively High,True
12,099,002800,12099002800,28,Census Tract 28,G5020,S,2164029,210743,+26.6982953,-080.0641997,69647,3259,12,099,002800,Palm Beach,12.0,Florida,FL,Palm Beach County,12099.0,Census Tract 28; Palm Beach County; Florida,0.835535924958,0.8566,0.4822,0.635,0.4219,0.689,3.7381,2.4617,0.635,2.0544,8.8892,24.6,5.4,37.7,18.6,26.0,10.0,23.7,6.8,6.1,14.5,54.7,3.5,0.0,13.3,7.0,0.0,1.0,0.0,0.0,1.0,2.0,Florida,FL,Palm Beach,099,3234.0,0.92616108,1297092.94021106,41.6182084121152,Relatively Low,1029565.35786041,34.6560349484463,Relatively Low,60.82212877,Relatively High,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,248542.559563475,14.7074711698805,17.205950554743,313125.142459854,Relatively Low,703582.525858644,92.1915474228089,93.4219035568677,886405.044788665,Relatively High,True
12,099,002900,12099002900,29,Census Tract 29,G5020,S,3245966,0,+26.7025860,-080.0919571,37976,5963,12,099,002900,Palm Beach,12.0,Florida,FL,Palm Beach County,12099.0,Census Tract 29; Palm Beach County; Florida,1.253273964532,0.9132,0.845,0.9437,0.9957,0.9854,4.0111,3.0699,0.9437,4.1613,12.186,57.1,1.3,51.6,50.0,46.3,4.7,35.7,6.6,25.9,37.8,95.6,27.9,13.9,15.2,17.4,0.7,4.0,3.0,1.0,2.0,10.0,Florida,FL,Palm Beach,099,6079.0,1.26592674,2239078.75897528,69.6086475687632,Relatively Moderate,1392997.55959785,51.0451652300538,Relatively Low,86.92294024,Very High,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,195989.104302313,9.11877304648049,17.3795678593938,315029.295931136,Relatively Low,1059351.14263597,94.6503026693078,96.7566427667651,1702781.62041948,Relatively High,True
12,099,003000,12099003000,30,Census Tract 30,G5020,S,3378197,14901,+26.6945787,-080.0897710,59750,5583,12,099,003000,Palm Beach,12.0,Florida,FL,Palm Beach County,12099.0,Census Tract 30; Palm Beach County; Florida,1.304328618094,0.9489,0.5032,0.7683,0.7308,0.8621,4.2342,2.497,0.7683,2.8134,10.3129,28.9,14.0,33.7,27.8,31.6,11.2,23.1,10.8,3.1,19.5,72.7,5.1,21.0,9.6,5.7,0.0,3.0,1.0,0.0,1.0,5.0,Florida,FL,Palm Beach,099,5953.0,1.32330822,1655734.17393414,54.507509543006,Relatively Low,1449869.83283028,53.3515747939028,Relatively Low,48.59740567,Relatively Moderate,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,342387.368507437,25.5854099631256,25.488447314283,391002.318914726,Relatively Low,974200.303952738,94.2014932609328,94.7307746379868,1112525.20673723,Relatively High,True
12,099,003102,12099003102,31.02,Census Tract 31.02,G5020,S,2672816,0,+26.6996173,-080.1195989,54790,6761,12,099,003102,Palm Beach,12.0,Florida,FL,Palm Beach County,12099.0,Census Tract 31.02; Palm Beach County; Florida,1.031979603232,0.9582,0.5927,0.8494,0.988,0.9694,4.3066,2.6293,0.8494,3.957,11.7423,38.7,5.5,49.0,37.2,23.9,12.3,19.4,10.2,6.8,22.3,84.6,25.0,3.3,13.6,10.8,1.2,2.0,1.0,0.0,1.0,4.0,Florida,FL,Palm Beach,099,6661.0,1.04239824,869719.366367871,22.6451666607209,Relatively Low,1040668.75027899,35.2396833971393,Relatively Low,9.209856068,Very Low,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,221275.656143157,11.6471334288466,5.94341978523777,184926.974507373,Very Low,686424.424848018,92.0308625728969,90.5117390693097,573666.323388881,Relatively High,True
12,099,003300,12099003300,33,Census Tract 33,G5020,S,2480345,63126,+26.6832503,-080.0637253,77473,4742,12,099,003300,Palm Beach,12.0,Florida,FL,Palm Beach County,12099.0,Census Tract 33; Palm Beach County; Florida,0.95766616519,0.7069,0.8639,0.8583,0.5684,0.7738,3.1548,3.1114,0.8583,2.402,9.5265,20.2,3.2,30.3,22.0,21.0,11.9,21.4,12.6,17.5,13.5,86.1,2.6,0.0,10.7,6.4,0.1,0.0,1.0,0.0,1.0,2.0,Florida,FL,Palm Beach,099,4161.0,0.99195369,1573569.57559395,51.8033605650887,Relatively Low,936853.887390723,30.0995842825939,Relatively Low,90.56565776,Very High,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,232164.373151118,12.8285224416939,25.3421806809128,389950.662578698,Relatively Low,615699.585865963,91.3340998185369,94.3722761141572,1034148.59997311,Relatively High,True
12,099,003400,12099003400,34,Census Tract 34,G5020,S,1973431,465578,+26.6792514,-080.0510815,80051,4400,12,099,003400,Palm Beach,12.0,Florida,FL,Palm Beach County,12099.0,Census Tract 34; Palm Beach County; Florida,0.761945655962,0.6037,0.8499,0.4406,0.8416,0.7653,2.7951,3.0773,0.4406,3.156,9.469,18.3,6.3,24.0,12.9,13.7,17.5,20.5,10.4,11.6,14.2,35.4,16.5,0.9,4.3,7.0,0.3,0.0,0.0,0.0,0.0,0.0,Florida,FL,Palm Beach,099,3985.0,0.95121351,1518005.92258194,49.8733545003746,Relatively Low,1321698.83932495,48.0776005824741,Relatively Low,49.31232601,Relatively Moderate,21.9748844923587,Relatively Low,21963.0244,90.2196985777966,89.9991809320993,25225.1118976846,Relatively Moderate,383970.502107606,30.3814265918219,30.6279951957951,441000.233149788,Relatively Low,827286.404249889,93.2373841614606,93.8366371432588,950160.221041167,Relatively High,True
12,099,001301,12099001301,13.01,Census Tract 13.01,G5020,S,3369100,371456,+26.7995994,-080.0811618,68903,7238,12,099,001301,Palm Beach,12.0,Florida,FL,Palm Beach County,12099.0,Census Tract 13.01; Palm Beach County; Florida,1.3008162482,0.7996,0.6499,0.9293,0.468,0.7428,3.4911,2.7245,0.9293,2.1623,9.3072,28.5,8.1,37.3,9.1,16.0,7.2,28.4,8.8,13.9,4.9,94.3,10.8,0.0,7.1,0.7,0.4,0.0,2.0,1.0,0.0,3.0,Florida,FL,Palm Beach,099,6774.0,1.45881684,2740769.16507663,78.224109022154,Relatively Moderate,1892844.24047751,67.7032200483829,Relatively Moderate,76.88917846,Relatively High,21.9748844923587,Relatively Low,1265.0498,78.9535130545532,79.7362601359653,1831.74579819187,Relatively Low,839932.097669376,69.5140568851727,79.6487222479874,1216190.92835109,Relatively High,911594.545211235,93.8302558490671,95.6235062561507,1319955.52890116,Relatively High,True
12,099,001802,12099001802,18.02,Census Tract 18.02,G5020,S,2931618,2222033,+26.7368579,-080.0844476,41590,3753,12,099,001802,Palm Beach,12.0,Florida,FL,Palm Beach County,12099.0,Census Tract 18.02; Palm Beach County; Florida,1.131903573036,0.746,0.7225,0.5823,0.9316,0.8548,3.2915,2.8383,0.5823,3.5193,10.2314,28.1,13.1,55.1,6.4,7.9,23.3,15.8,14.3,5.0,7.9,48.7,64.0,0.3,1.5,13.9,1.9,2.0,0.0,0.0,1.0,3.0,Florida,FL,Palm Beach,099,5097.0,2.00992389,1707116.97572401,56.0629303271378,Relatively Moderate,1316198.71752588,47.834511590765,Relatively Low,64.34697625,Relatively High,21.9748844923587,Relatively Low,0.0,0.0,0.0,0.0,No Rating,356496.769440779,27.2083519270968,32.8255621752108,462378.270696923,Relatively Low,848144.29841295,93.4063802967129,94.6675101926051,1100047.81983524,Relatively High,False
